time;latitude;longitude;depth;mag;updated;magNst
2011-07-20T19:18:14.840Z;27.236;128.2;63.9;5.3;2015-03-24T01:43:52.160Z;
2007-06-01T15:28:10.950Z;27.248;130.4911;498.9;4.5;2014-11-07T01:32:36.390Z;
2011-07-25T22:18:41.380Z;27.252;129.759;14.4;4.5;2014-11-07T01:45:26.618Z;8
2017-05-15T07:03:30.880Z;27.2647;130.0468;10;4.6;2017-08-05T03:32:07.040Z;86
2008-11-16T05:00:49.200Z;27.283;127.094;8.1;4.7;2014-11-07T01:37:44.664Z;1
2014-10-06T06:33:59.020Z;27.283;130.1975;23.48;4.5;2014-12-23T01:42:04.040Z;11
2003-03-12T18:04:42.820Z;27.283;130.833;147.8;5.4;2016-11-09T22:03:40.185Z;
2003-12-08T14:12:23.740Z;27.304;130.122;33;5;2014-11-07T01:20:42.702Z;29
2003-12-05T03:20:31.110Z;27.31;130.194;33;4.6;2014-11-07T01:20:41.450Z;1
2003-12-05T15:51:30.440Z;27.312;130.226;34.6;4.5;2014-11-07T01:20:41.544Z;11
2013-01-27T20:57:35.470Z;27.314;128.348;60.6;5.2;2015-03-24T18:28:38.340Z;38
2003-01-16T03:42:25.670Z;27.315;128.346;41.1;5.4;2016-11-09T21:40:51.612Z;
2001-05-07T14:32:52.170Z;27.315;128.758;55.7;5.2;2016-11-09T22:27:59.162Z;
2003-12-05T02:02:30.200Z;27.318;130.177;33;5.3;2016-11-10T00:07:41.394Z;
2003-12-07T15:07:45.640Z;27.321;130.188;33;4.9;2014-11-07T01:20:42.426Z;18
2012-05-27T11:38:12.810Z;27.333;129.208;41.9;4.7;2014-11-07T01:47:53.911Z;11
2004-05-19T21:04:14.750Z;27.338;128.321;60.1;5;2016-11-10T00:35:21.939Z;
2017-01-31T23:24:09.170Z;27.351;127.4776;116.75;4.7;2017-04-27T01:38:40.040Z;71
2016-10-18T07:22:13.470Z;27.3575;128.4671;53.71;4.5;2017-01-15T01:13:59.040Z;13
2002-02-12T20:54:33.480Z;27.364;129.498;33;5;2014-11-07T01:14:54.573Z;1
2007-07-31T14:47:09.650Z;27.375;127.1;56.1;4.5;2014-11-07T01:33:05.790Z;
2007-08-08T15:19:42.560Z;27.385;128.346;47;5.2;2016-11-10T01:43:20.551Z;
2013-03-05T20:32:45.540Z;27.386;128.304;51.1;5.3;2015-01-29T21:55:22.016Z;264
2017-04-19T15:16:03.400Z;27.3962;129.4567;26.82;4.9;2017-07-11T01:48:37.040Z;151
2009-12-07T19:48:10.200Z;27.405;129.423;16;4.7;2014-11-07T01:40:14.866Z;
2016-09-29T03:22:00.150Z;27.4106;128.6387;44.56;4.6;2016-12-14T03:17:56.040Z;15
2014-10-22T00:15:17.440Z;27.4158;128.5533;43;5.8;2015-01-30T04:17:46.361Z;
2008-12-11T05:35:17.400Z;27.419;128.079;64;4.8;2015-03-24T02:19:40.053Z;
2014-06-11T07:30:59.800Z;27.4266;129.286;30.59;5;2014-09-12T15:47:12.000Z;133
2015-01-28T10:35:15.450Z;27.4285;130.0607;20.06;4.8;2015-04-24T16:54:49.040Z;82
2003-05-13T14:06:59.710Z;27.429;127.03;178.6;4.6;2014-11-07T01:18:36.648Z;1
2014-03-02T20:11:23.430Z;27.4312;127.3674;119;6.5;2015-01-28T17:53:45.068Z;
2001-06-13T10:51:11.740Z;27.443;127.478;33;4.5;2014-11-07T01:13:03.417Z;15
2007-04-16T09:04:54.810Z;27.453;129.255;30.4;5;2016-11-10T01:38:47.542Z;
2014-10-02T22:52:15.390Z;27.4538;128.5073;60.93;4.5;2014-12-23T01:41:58.040Z;14
2016-09-26T05:19:58.220Z;27.4646;128.578;38;5.7;2016-12-14T03:17:50.040Z;
2011-09-17T19:30:43.240Z;27.466;129.557;460.8;4.5;2014-11-07T01:45:54.923Z;153
2004-08-29T06:08:43.870Z;27.468;127.156;132.6;4.6;2014-11-07T01:23:17.266Z;
2007-04-20T19:37:58.230Z;27.471;128.379;42.4;5.7;2016-11-10T01:39:02.390Z;
2010-12-13T05:19:47.650Z;27.478;129.319;29.5;5;2014-11-07T01:43:06.681Z;
2014-04-23T22:25:06.580Z;27.4962;129.3945;43.43;5;2014-07-14T20:11:12.000Z;142
2014-08-03T14:40:38.700Z;27.4979;129.9147;25.66;4.5;2014-10-29T19:52:58.000Z;5
2016-12-20T13:59:19.490Z;27.5065;127.5593;40.05;4.6;2017-03-16T02:31:31.040Z;5
2010-12-15T14:19:40.880Z;27.507;129.389;25.7;4.7;2014-11-07T01:43:07.627Z;
2006-06-17T19:07:57.110Z;27.509;130.086;8.4;4.8;2016-11-10T01:24:05.498Z;
2014-11-28T22:37:58.270Z;27.5155;128.7357;45.21;4.5;2015-02-24T00:35:10.040Z;63
2008-07-08T07:42:10.730Z;27.532;128.334;43;6;2016-11-10T01:58:28.117Z;
2018-05-25T19:09:45.730Z;27.5625;130.1042;19.91;4.6;2018-08-21T21:23:52.040Z;46
2004-01-29T06:50:21.100Z;27.574;129.288;31.4;4.5;2014-11-07T01:21:10.136Z;2
2007-08-09T12:03:21.820Z;27.601;127.033;10;4.5;2014-11-07T01:33:13.733Z;
2008-12-15T05:31:40.350Z;27.625;127.352;136.1;5;2016-11-10T02:05:25.401Z;
2014-12-05T09:52:44.200Z;27.6378;130.3459;32.51;4.6;2015-02-28T02:16:08.040Z;11
2016-09-29T16:09:47.070Z;27.6512;131.2275;10;4.5;2016-12-14T03:17:56.040Z;8
2016-05-27T03:46:51.150Z;27.6887;128.5829;10;5.5;2016-08-10T22:30:22.040Z;76
2017-04-17T07:04:36.840Z;27.6906;130.2894;10;4.8;2017-07-11T01:48:34.040Z;95
2018-05-24T11:12:16.720Z;27.7142;127.7021;118.44;5;2018-08-21T21:23:49.040Z;349
2017-04-17T18:57:28.250Z;27.7391;130.2626;15.78;4.9;2017-07-11T01:48:35.040Z;60
2016-05-03T13:10:09.170Z;27.7602;127.6415;95.49;4.7;2016-07-19T20:03:11.040Z;19
2001-03-30T12:30:33.220Z;27.768;130.054;33;4.9;2014-11-07T01:12:26.645Z;28
2014-02-02T06:05:41.340Z;27.7707;128.8585;68.79;4.9;2014-04-08T01:43:22.000Z;215
2009-09-29T22:36:17.600Z;27.783;127.761;10;5.4;2014-11-07T01:39:45.892Z;
2009-09-29T22:43:24.510Z;27.785;127.926;10;5;2014-11-07T01:39:45.908Z;15
2014-08-02T17:29:36.110Z;27.8148;128.1164;7.9;4.5;2014-10-29T19:52:55.000Z;16
2001-07-10T11:28:54.330Z;27.82;130.34;33;5;2014-11-07T01:13:16.215Z;15
2018-10-13T16:35:01.770Z;27.8272;127.1416;171.69;4.6;2018-11-10T14:34:58.040Z;81
2003-02-17T08:59:57.360Z;27.831;127.16;198.3;4.5;2014-11-07T01:17:49.074Z;5
2004-10-02T19:57:37.630Z;27.845;128.188;42;4.5;2014-11-07T01:23:40.845Z;
2014-07-26T14:12:19.950Z;27.8585;128.2734;60.43;4.8;2014-10-25T01:49:38.000Z;20
2016-09-08T11:00:27.450Z;27.8624;129.9736;35.21;4.9;2016-12-03T02:54:49.040Z;103
2006-03-01T18:40:16.180Z;27.866;127.818;45.9;4.6;2014-11-07T01:28:25.698Z;
2006-06-25T06:07:43.060Z;27.866;129.108;12.4;4.6;2016-11-10T01:24:31.934Z;
2014-12-23T13:00:13.830Z;27.8726;130.1709;10;4.5;2015-03-06T02:59:12.040Z;3
2009-06-24T01:32:15.660Z;27.882;128.357;94.8;4.5;2014-11-07T01:39:11.455Z;
2004-10-04T08:06:21.420Z;27.888;127.835;11.3;4.6;2014-11-07T01:23:41.782Z;
2003-06-12T11:08:02.840Z;27.889;128.101;119.6;4.5;2014-11-07T01:18:54.968Z;12
2018-05-11T04:40:50.630Z;27.8913;128.1943;10;4.5;2018-08-08T15:20:29.040Z;22
2009-10-03T15:36:28.180Z;27.892;127.781;82;5;2016-11-10T02:17:58.560Z;
2017-01-07T09:50:19.470Z;27.8943;128.0257;34.81;4.6;2017-03-27T23:53:26.040Z;23
2010-01-07T07:11:35.570Z;27.902;128.877;45.3;4.8;2014-11-07T01:40:25.616Z;
2004-10-02T15:55:24.500Z;27.91;127.734;34.5;4.8;2014-11-07T01:23:40.726Z;
2016-01-09T14:12:37.130Z;27.9136;129.6042;23.5;5.4;2016-11-10T22:07:35.143Z;
2012-01-04T02:07:53.420Z;27.917;130.221;35;5;2014-11-07T01:46:43.003Z;63
2014-08-25T02:12:54.680Z;27.9225;128.1494;35;4.5;2014-11-22T02:06:35.000Z;22
2009-09-28T19:22:57.140Z;27.927;127.821;9;5.8;2016-11-10T02:17:39.772Z;
2014-09-19T01:54:36.100Z;27.9339;129.0207;54.77;4.6;2014-12-19T00:05:21.040Z;22
2004-10-02T15:22:11.420Z;27.934;127.906;40.5;5;2016-11-10T00:47:38.678Z;
2011-08-27T15:49:57.820Z;27.936;129.383;35;4.5;2014-11-07T01:45:43.951Z;6
2014-08-14T17:09:46.780Z;27.9639;128.1841;4.97;5.3;2014-11-15T04:07:09.000Z;24
2018-10-11T06:18:42.840Z;27.9648;128.0506;10;4.7;2018-11-21T07:00:30.040Z;32
2018-10-09T03:09:04.130Z;27.9703;128.2198;10;4.6;2018-11-19T23:54:57.040Z;36
2014-01-16T22:56:08.790Z;27.9718;129.4503;42.38;5;2014-03-22T00:05:17.000Z;237
2004-10-06T11:34:00.320Z;27.972;128.014;37.1;5.1;2014-11-07T01:23:42.610Z;
2014-08-26T16:29:53.800Z;27.9872;127.8495;46.95;4.5;2014-11-22T02:06:37.000Z;15
2004-09-14T07:41:55.990Z;27.992;127.99;122.2;4.6;2014-11-07T01:23:29.065Z;
2013-06-21T07:31:14.690Z;27.995;129.289;43.9;4.6;2014-11-07T01:51:06.438Z;53
2007-09-07T14:36:15.870Z;27.997;129.44;37.1;4.6;2014-11-07T01:33:31.559Z;
2014-02-12T04:10:55.670Z;28.0003;130.0121;41.04;4.7;2014-04-30T21:18:16.000Z;11
2001-12-09T19:19:51.400Z;28.001;130.123;502.8;4.7;2014-11-07T01:14:27.563Z;53
2015-04-01T05:32:13.660Z;28.0109;131.1019;35.06;4.5;2015-06-12T01:53:33.040Z;6
2015-02-26T23:07:04.260Z;28.012;131.1844;38.02;4.6;2015-05-19T00:28:49.040Z;22
2014-02-02T23:33:02.510Z;28.0129;130.1893;34.78;4.5;2014-04-08T01:43:23.000Z;10
2016-01-09T17:54:03.870Z;28.0153;129.5764;10;4.5;2016-03-30T02:27:51.040Z;21
2014-07-28T15:05:54.080Z;28.0182;127.9258;52.54;4.8;2014-10-25T01:49:41.000Z;59
2011-12-11T03:30:54.370Z;28.019;129.383;40.3;4.6;2014-11-07T01:46:32.937Z;20
2006-09-11T14:04:59.130Z;28.02;129.902;27.6;4.5;2014-11-07T01:30:11.975Z;
2014-07-30T01:31:58.720Z;28.0228;127.879;65.49;4.5;2014-10-29T19:52:49.000Z;29
2014-08-02T14:18:26.180Z;28.0478;128.1066;10;4.8;2014-10-29T19:52:54.000Z;33
2014-08-03T04:06:03.740Z;28.0487;128.0642;10;5.7;2014-10-29T19:52:58.000Z;
2016-01-09T15:09:02.920Z;28.0549;129.5114;10;4.5;2016-03-30T02:27:51.040Z;22
2014-08-02T17:35:00.940Z;28.0568;128.0595;11.2;4.9;2014-10-29T19:52:55.000Z;132
2002-07-15T08:24:18.660Z;28.061;129.565;53.8;5.2;2016-11-09T22:59:25.410Z;
2018-02-12T23:01:17.880Z;28.0614;128.0841;39.55;4.5;2018-05-15T06:29:03.040Z;36
2015-03-16T13:54:48.870Z;28.0618;131.0733;17.53;4.6;2015-06-04T00:46:22.040Z;15
2015-02-26T22:32:15.250Z;28.0643;131.2395;10;4.7;2015-05-19T00:28:49.040Z;79
2012-12-03T14:29:33.890Z;28.066;129.433;47;4.6;2014-11-07T01:49:31.946Z;8
2004-10-02T18:14:01.460Z;28.07;128.081;58.9;5.1;2014-11-07T01:23:40.808Z;
2014-07-30T17:31:17.390Z;28.0808;127.7134;47.62;4.6;2014-10-29T19:52:51.000Z;5
2017-02-09T02:11:24.270Z;28.0844;129.9901;22.9;4.9;2017-05-09T01:24:31.040Z;34
2004-06-27T08:52:10.300Z;28.089;130.031;15.1;4.7;2014-11-07T01:22:42.261Z;12
2013-07-24T01:47:28.440Z;28.09;129.982;35;4.6;2014-11-07T01:51:19.867Z;63
2001-07-01T00:58:02.120Z;28.094;130.132;33;5.1;2016-11-09T22:53:00.981Z;
2011-06-12T20:48:16.640Z;28.096;129.965;23.4;5;2014-11-07T01:45:04.876Z;
2014-07-28T12:37:04.290Z;28.0991;127.9529;61.66;4.5;2014-10-25T01:49:41.000Z;24
2007-01-16T07:47:01.900Z;28.1;129.4;30;4.5;2014-11-07T01:31:23.581Z;
2011-12-11T01:22:45.660Z;28.104;129.365;37.9;5.3;2015-03-24T02:37:33.086Z;
2011-04-19T05:05:28.750Z;28.107;128.243;35;4.8;2014-11-07T01:44:35.281Z;27
2004-06-01T10:20:59.980Z;28.13;128.461;10;4.5;2014-11-07T01:22:29.304Z;2
2016-01-09T14:17:54.480Z;28.142;129.3343;10;4.6;2016-03-30T02:27:51.040Z;4
2001-07-02T05:56:27.850Z;28.145;129.963;33;5.2;2016-11-09T22:53:25.383Z;
2014-03-26T09:33:22.690Z;28.1678;131.504;35.1;4.8;2014-05-29T23:32:05.000Z;48
2005-11-02T10:05:44.490Z;28.169;130.05;39.7;4.6;2014-11-07T01:27:34.230Z;
2003-11-18T01:36:37.850Z;28.172;129.563;33;4.5;2014-11-07T01:20:30.783Z;6
2012-07-29T14:56:19.370Z;28.175;128.791;96.1;4.5;2014-11-07T01:48:25.130Z;9
2009-12-12T13:50:31.830Z;28.186;129.472;10;4.6;2014-11-07T01:40:16.050Z;
2014-03-26T08:49:41.910Z;28.19;131.5108;10;5.5;2014-05-29T23:32:06.000Z;
2001-12-20T00:32:29.960Z;28.201;129.525;58.2;4.6;2014-11-07T01:14:30.204Z;11
2013-10-03T04:13:50.160Z;28.2046;129.9159;23.67;5.2;2013-12-19T02:51:33.000Z;
2015-01-14T00:40:40.200Z;28.2138;128.2721;49.74;4.6;2015-04-10T18:56:33.040Z;33
2011-03-23T22:27:32.670Z;28.219;128.846;85.5;4.7;2014-11-07T01:44:18.872Z;14
2003-06-05T06:06:39.710Z;28.225;130.166;33;5;2014-11-07T01:18:51.421Z;32
2015-06-26T20:39:24.080Z;28.2304;129.5895;49.69;4.6;2015-09-02T22:37:20.040Z;13
2007-07-31T12:58:28.990Z;28.234;127.652;509;5.4;2016-11-10T00:21:11.041Z;
2010-12-25T00:22:44.720Z;28.248;130.251;31.2;4.9;2016-11-10T02:38:02.268Z;
2001-12-08T20:29:34.230Z;28.251;129.574;33;6.2;2017-04-26T17:59:34.341Z;
2003-08-07T03:57:01.800Z;28.253;130.204;33;4.8;2014-11-07T01:19:28.395Z;20
2015-02-27T07:58:03.610Z;28.2576;128.2782;139.48;4.9;2015-05-19T00:28:53.040Z;48
2015-12-16T18:55:55.260Z;28.28;127.523;428.16;4.7;2016-03-05T01:42:09.040Z;270
2016-04-23T21:02:58.740Z;28.3101;129.0268;79.81;4.5;2016-07-08T02:49:19.040Z;67
2016-06-16T21:42:01.430Z;28.3114;130.4299;27.71;5.1;2016-08-25T01:22:59.040Z;315
2017-10-19T09:02:02.240Z;28.3183;131.2108;14;5.9;2018-01-11T02:22:07.040Z;44
2006-04-28T04:19:44.790Z;28.33;127.611;10;5.3;2016-11-10T01:21:14.709Z;
2018-05-16T22:00:07.940Z;28.3377;128.1873;135.48;4.6;2018-08-15T19:46:54.040Z;77
2015-08-14T06:33:54.650Z;28.3454;127.6508;180.32;4.8;2015-11-17T00:13:27.040Z;62
2017-02-01T18:11:33.030Z;28.3547;129.9135;34.01;4.9;2017-04-27T01:38:41.040Z;106
2014-04-11T14:21:37.650Z;28.4124;129.6467;69.29;4.6;2014-07-01T02:37:57.000Z;43
2003-11-12T16:02:45.250Z;28.441;129.015;435.7;4.8;2014-11-07T01:20:27.741Z;51
2001-06-29T18:35:03.750Z;28.465;128.959;95.6;4.5;2014-11-07T01:13:08.933Z;1
2017-08-30T22:09:02.830Z;28.4869;130.0231;24.18;5.2;2017-11-28T18:33:54.040Z;163
2018-05-06T02:05:21.750Z;28.4902;128.7629;55.3;4.6;2018-07-27T20:20:42.040Z;103
2002-12-06T23:50:04.040Z;28.495;130.055;33;5;2014-11-07T01:17:19.111Z;55
2016-07-31T17:17:52.880Z;28.4982;130.6055;15.16;4.9;2016-10-19T04:51:58.040Z;33
2012-08-12T06:32:41.600Z;28.507;128.414;136.9;4.9;2015-03-24T02:31:36.222Z;45
2006-09-13T15:51:18.960Z;28.522;128.709;115.9;4.7;2014-11-07T01:30:13.259Z;
2003-11-16T15:53:18.830Z;28.524;130.186;33;4.5;2014-11-07T01:20:29.824Z;13
2003-11-13T17:16:55.390Z;28.526;130.147;33;4.8;2014-11-07T01:20:28.185Z;35
2006-11-17T19:44:28.470Z;28.543;129.861;38.8;4.8;2014-11-07T01:30:53.072Z;
2003-11-13T17:25:19.230Z;28.549;130.134;33;4.7;2014-11-07T01:20:28.191Z;34
2003-11-13T18:06:17.070Z;28.554;130.055;33;4.7;2014-11-07T01:20:28.201Z;31
2001-03-05T11:08:34.960Z;28.564;129.002;79.8;5.5;2016-11-09T22:00:43.467Z;
2012-10-27T06:37:29.650Z;28.578;128.725;10;4.6;2014-11-07T01:49:09.019Z;46
2001-10-30T21:04:24.750Z;28.579;128.28;135.9;5.5;2016-11-09T23:50:43.223Z;
2015-11-30T05:42:36.710Z;28.5802;130.5664;10;4.7;2016-02-25T22:33:01.040Z;50
2006-11-17T18:03:12.260Z;28.591;129.895;22;6.2;2017-04-26T18:06:24.450Z;
2014-04-26T16:35:26.180Z;28.5925;129.7191;56.29;4.5;2014-07-14T20:11:19.000Z;24
2017-06-30T14:38:13.580Z;28.6013;128.6333;40.96;4.5;2017-09-27T02:03:19.040Z;20
2007-04-29T20:41:30.820Z;28.602;129.461;55.3;4.5;2014-11-07T01:32:18.470Z;
2015-11-30T19:44:19.600Z;28.6021;128.6377;10;4.5;2016-02-25T22:33:02.040Z;7
2015-05-22T13:28:45.570Z;28.6085;129.5308;4.8;5.3;2015-07-29T01:35:33.040Z;129
2017-06-29T00:30:40.890Z;28.6131;128.4595;10;4.5;2017-09-27T02:03:17.040Z;11
2017-06-30T15:22:28.930Z;28.6141;128.6658;53.14;4.6;2017-09-27T02:03:19.040Z;48
2013-02-27T23:37:55.700Z;28.618;128.368;43.7;4.7;2014-11-07T01:50:12.470Z;42
2017-06-29T03:41:54.200Z;28.623;128.5035;43.53;4.5;2017-09-27T02:03:17.040Z;21
2002-10-10T01:42:02.050Z;28.656;128.176;168.6;4.6;2014-11-07T01:16:43.573Z;29
2012-10-25T19:10:49.890Z;28.66;128.694;12.8;4.7;2014-11-07T01:49:08.702Z;4
2017-08-16T12:51:25.870Z;28.6737;127.9007;198;5.7;2017-11-14T01:42:10.040Z;45
2018-03-11T06:55:11.140Z;28.6786;130.0455;22.44;4.7;2018-06-08T05:12:20.040Z;68
2012-04-18T05:37:55.940Z;28.689;128.361;493.8;5.5;2014-11-07T01:47:33.818Z;
2001-02-13T18:28:09.560Z;28.693;130.08;33;4.8;2014-11-07T01:12:08.264Z;22
2017-07-08T14:45:15.990Z;28.6949;128.6107;43.92;4.7;2017-10-03T00:47:55.040Z;45
2004-10-21T10:09:20.790Z;28.697;129.382;94.5;4.8;2014-11-07T01:23:47.467Z;
2012-10-25T12:48:57.840Z;28.7;128.565;42.6;4.6;2014-11-07T01:49:08.630Z;24
2013-09-29T05:04:16.610Z;28.7024;131.2927;10.07;4.6;2013-12-13T09:00:36.000Z;
2017-04-12T13:55:42.320Z;28.7245;130.1846;39.34;4.8;2017-07-05T18:09:57.040Z;12
2003-09-28T06:07:40.700Z;28.735;128.152;33;4.6;2014-11-07T01:19:58.947Z;1
2011-12-20T12:26:34.690Z;28.736;128.601;134.5;4.8;2014-11-07T01:46:35.981Z;47
2005-03-11T12:44:46.350Z;28.741;128.524;31.3;4.8;2014-11-07T01:25:13.319Z;
2009-08-30T13:09:44.890Z;28.743;130.047;38.2;4.7;2014-11-07T01:39:35.265Z;
2006-08-28T13:37:59.410Z;28.744;130.105;42.6;4.5;2014-11-07T01:30:02.757Z;
2013-01-05T04:11:53.440Z;28.749;128.579;42.3;5.4;2014-11-07T01:49:46.245Z;204
2010-05-16T11:26:16.100Z;28.752;128.687;36.3;4.6;2014-11-07T01:41:29.778Z;
2017-06-29T06:52:49.430Z;28.7528;128.5311;21.68;4.7;2017-09-27T02:03:18.040Z;94
2002-12-28T18:38:20.250Z;28.759;129.59;33;4.7;2014-11-07T01:17:26.510Z;29
2010-03-15T14:10:43.630Z;28.764;128.525;35;4.5;2014-11-07T01:41:02.049Z;
2014-06-30T16:10:11.250Z;28.7758;130.0326;44.72;4.6;2014-09-26T11:49:50.000Z;53
2004-09-01T11:07:24.080Z;28.778;130.098;51.4;5.2;2016-11-10T00:44:36.965Z;
2013-02-05T16:15:30.970Z;28.782;128.607;50.1;5;2014-11-07T01:50:00.768Z;92
2011-07-03T16:22:08.470Z;28.786;130.785;30.9;4.8;2014-11-07T01:45:16.078Z;12
2002-12-26T00:43:53.590Z;28.788;129.665;48.3;4.5;2014-11-07T01:17:25.938Z;13
2006-08-12T18:39:17.240Z;28.789;130.016;22;5.5;2016-11-10T01:26:52.612Z;
2003-05-10T09:51:03.190Z;28.791;128.45;462.5;4.6;2014-11-07T01:18:35.977Z;2
2010-08-10T15:48:39.620Z;28.795;128.71;15.7;4.9;2014-11-07T01:42:12.791Z;
2004-09-01T14:10:22.000Z;28.796;129.919;59.5;4.6;2014-11-07T01:23:22.171Z;
2006-08-31T22:58:25.800Z;28.798;130.03;33.2;5.5;2016-11-10T01:27:43.465Z;
2010-05-17T07:58:59.180Z;28.801;128.907;26;4.7;2014-11-07T01:41:29.948Z;
2003-02-20T09:24:50.470Z;28.805;130.743;33;4.5;2014-11-07T01:17:49.993Z;15
2002-12-25T19:31:42.650Z;28.806;129.576;53.5;4.5;2014-11-07T01:17:25.893Z;8
2014-04-07T08:12:30.030Z;28.8062;129.9304;22.27;4.7;2014-06-11T06:06:11.000Z;71
2006-08-31T23:03:22.420Z;28.809;130.179;34.6;4.6;2014-11-07T01:30:03.796Z;4
2010-05-16T12:35:50.740Z;28.815;128.525;41.9;5;2016-11-10T02:28:17.930Z;
2003-09-27T23:59:57.020Z;28.821;128.48;61.1;4.6;2014-11-07T01:19:58.734Z;2
2010-06-12T15:44:53.450Z;28.825;128.596;16.8;5.2;2016-11-10T02:29:28.079Z;
2003-09-27T22:12:01.240Z;28.827;128.393;10;5.7;2016-11-09T23:35:05.452Z;
2016-04-12T19:04:35.400Z;28.8363;130.6676;6.75;4.9;2016-06-21T01:14:10.040Z;102
2003-09-28T03:59:10.630Z;28.847;128.387;33;4.6;2014-11-07T01:19:58.856Z;5
2008-10-22T00:39:28.400Z;28.852;130.04;38.1;5;2014-11-07T01:37:31.221Z;
2009-02-21T00:12:56.040Z;28.875;130.864;24.1;5.5;2016-11-10T02:08:19.222Z;
2011-07-04T16:44:42.800Z;28.878;131.06;10;4.6;2014-11-07T01:45:16.528Z;16
2006-05-29T04:33:34.340Z;28.885;128.809;148.2;4.5;2014-11-07T01:29:12.543Z;
2014-08-20T18:57:55.900Z;28.8985;129.6651;63.51;4.6;2014-11-22T02:06:23.000Z;14
2016-06-05T02:47:52.060Z;28.9012;128.1691;188.5;4.7;2016-08-18T00:36:31.040Z;255
2004-12-29T13:20:29.280Z;28.919;130.444;38;5.7;2016-11-10T00:56:54.922Z;
2013-11-15T18:57:55.180Z;28.9198;129.6623;56.2;5.2;2014-01-31T21:22:21.000Z;
2001-12-12T17:56:58.420Z;28.938;131.313;33;4.5;2014-11-07T01:14:28.261Z;1
2005-01-09T10:01:40.810Z;28.958;132.007;10;4.5;2014-11-07T01:24:36.083Z;2
2004-12-29T18:31:08.240Z;28.967;130.59;45.6;5.4;2014-11-07T01:24:27.148Z;
2017-09-26T03:54:30.840Z;28.9712;128.2899;204.53;4.5;2017-12-22T21:56:22.040Z;55
2012-04-06T02:41:12.340Z;28.982;132.076;10;4.5;2014-11-07T01:47:26.496Z;11
2001-06-05T20:04:43.530Z;29.008;128.908;158.7;4.6;2014-11-07T01:12:59.310Z;44
2003-08-19T03:46:20.610Z;29.01;129.446;33;4.5;2014-11-07T01:19:32.940Z;2
2013-02-25T16:00:19.640Z;29.011;131.505;45.5;5.4;2014-11-07T01:50:11.833Z;
2018-06-25T01:08:21.610Z;29.0425;130.4531;10;4.6;2018-09-21T16:25:58.040Z;74
2016-07-04T02:24:23.490Z;29.0474;129.2366;35;4.7;2016-09-02T21:36:36.040Z;44
2011-03-07T09:49:34.570Z;29.073;129.315;26.7;4.9;2014-11-07T01:43:52.817Z;38
2008-09-13T20:21:35.280Z;29.076;130.081;40.2;5.3;2016-11-10T02:01:36.064Z;
2006-05-28T00:03:35.600Z;29.085;130.183;30;4.5;2014-11-07T01:29:12.005Z;
2011-03-07T10:13:07.520Z;29.092;129.416;43.6;5.2;2014-11-07T01:43:52.824Z;
2013-09-16T22:58:49.670Z;29.0967;130.4081;30.19;4.7;2013-11-19T17:38:17.000Z;
2002-11-08T09:52:29.910Z;29.11;130.149;52.3;4.5;2014-11-07T01:17:04.355Z;15
2003-08-19T04:26:55.480Z;29.124;129.339;33;5.1;2016-11-09T23:16:47.217Z;
2016-07-17T12:28:23.240Z;29.1291;130.4022;21.32;4.6;2016-09-17T01:27:48.040Z;33
2009-09-12T23:56:00.250Z;29.132;130.081;48.1;4.6;2014-11-07T01:39:42.130Z;
2016-11-16T13:51:56.650Z;29.1322;130.5467;19.68;4.6;2017-02-09T03:02:31.040Z;24
2017-02-06T01:26:47.630Z;29.1348;130.0818;44.02;4.5;2017-05-09T01:24:27.040Z;32
2010-06-25T15:23:17.640Z;29.144;131.407;44.4;4.7;2014-11-07T01:41:44.195Z;
2017-01-06T09:04:30.140Z;29.1453;130.4252;10;4.7;2017-03-27T23:53:24.040Z;70
2016-12-08T14:31:43.420Z;29.1512;129.1427;26.67;4.5;2017-03-03T07:06:08.040Z;20
2003-10-07T06:11:07.340Z;29.153;130.517;33;5;2014-11-07T01:20:09.284Z;9
2001-01-27T06:31:58.620Z;29.153;130.588;43.9;4.8;2014-11-07T01:11:59.317Z;40
2018-06-26T05:58:40.390Z;29.1628;130.4848;10;4.8;2018-09-21T16:25:58.040Z;114
2009-10-25T06:17:02.050Z;29.166;130.052;59.5;5.1;2016-11-10T02:19:32.207Z;
2011-10-07T10:48:34.670Z;29.176;130.361;46.5;4.8;2014-11-07T01:46:04.954Z;31
2016-12-21T11:34:16.500Z;29.179;129.3788;35.27;4.8;2017-03-16T02:31:32.040Z;138
2018-03-02T10:11:09.020Z;29.1793;130.466;10;4.5;2018-05-27T01:06:09.040Z;68
2017-09-24T11:18:53.610Z;29.182;130.228;53.06;4.5;2017-12-22T21:56:20.040Z;17
2016-12-10T09:18:54.380Z;29.1893;129.3208;26.79;4.6;2017-03-09T02:14:26.040Z;40
2003-09-25T01:31:50.600Z;29.19;130.479;33;4.5;2014-11-07T01:19:55.853Z;6
2015-11-11T12:43:10.540Z;29.1915;130.6763;48.27;4.6;2016-02-05T03:16:43.040Z;18
2018-09-02T02:58:46.180Z;29.1934;130.5179;10;4.5;2018-11-07T18:37:12.040Z;13
2016-07-04T02:18:52.590Z;29.1942;129.356;44.47;4.6;2016-09-02T21:36:36.040Z;25
2005-12-04T08:54:44.140Z;29.196;130.528;36.9;4.7;2016-11-10T01:15:18.019Z;
